bet,won,balance,sequence,event,extracted profit,
2,True,4274,"[2]",
0,0,4276,[],won,0,
4,True,4276,"[1, 2, 3]",
2,True,4280,"[2]",
0,0,4282,[],won,0,
4,True,4282,"[1, 2, 3]",
2,True,4286,"[2]",
0,0,4288,[],won,0,
4,False,4288,"[1, 2, 3]",
5,True,4284,"[1, 2, 3, 4]",
5,True,4289,"[2, 3]",
0,0,4294,[],won,0,
4,False,4294,"[1, 2, 3]",
5,False,4290,"[1, 2, 3, 4]",
6,False,4285,"[1, 2, 3, 4, 5]",
7,True,4279,"[1, 2, 3, 4, 5, 6]",
7,False,4286,"[2, 3, 4, 5]",
9,False,4279,"[2, 3, 4, 5, 7]",
11,False,4270,"[2, 3, 4, 5, 7, 9]",
13,True,4259,"[2, 3, 4, 5, 7, 9, 11]",
12,True,4272,"[3, 4, 5, 7, 9]",
11,True,4284,"[4, 5, 7]",
5,True,4295,"[5]",
0,0,4300,[],won,0,
4,False,4300,"[1, 2, 3]",
5,False,4296,"[1, 2, 3, 4]",
6,False,4291,"[1, 2, 3, 4, 5]",
7,True,4285,"[1, 2, 3, 4, 5, 6]",
7,False,4292,"[2, 3, 4, 5]",
9,True,4285,"[2, 3, 4, 5, 7]",
8,False,4294,"[3, 4, 5]",
11,False,4286,"[3, 4, 5, 8]",
14,False,4275,"[3, 4, 5, 8, 11]",
17,True,4261,"[3, 4, 5, 8, 11, 14]",
15,False,4278,"[4, 5, 8, 11]",
19,False,4263,"[4, 5, 8, 11, 15]",
23,False,4244,"[4, 5, 8, 11, 15, 19]",
27,True,4221,"[4, 5, 8, 11, 15, 19, 23]",
24,False,4248,"[5, 8, 11, 15, 19]",
29,True,4224,"[5, 8, 11, 15, 19, 24]",
27,False,4253,"[8, 11, 15, 19]",
35,True,4226,"[8, 11, 15, 19, 27]",
30,True,4261,"[11, 15, 19]",
15,True,4291,"[15]",
0,0,4306,[],won,0,
4,False,4306,"[1, 2, 3]",
5,False,4302,"[1, 2, 3, 4]",
6,True,4297,"[1, 2, 3, 4, 5]",
6,False,4303,"[2, 3, 4]",
8,False,4297,"[2, 3, 4, 6]",
10,True,4289,"[2, 3, 4, 6, 8]",
9,False,4299,"[3, 4, 6]",
12,False,4290,"[3, 4, 6, 9]",
15,True,4278,"[3, 4, 6, 9, 12]",
13,False,4293,"[4, 6, 9]",
17,False,4280,"[4, 6, 9, 13]",
21,False,4263,"[4, 6, 9, 13, 17]",
25,False,4242,"[4, 6, 9, 13, 17, 21]",
29,True,4217,"[4, 6, 9, 13, 17, 21, 25]",
27,False,4246,"[6, 9, 13, 17, 21]",
33,False,4219,"[6, 9, 13, 17, 21, 27]",
39,False,4186,"[6, 9, 13, 17, 21, 27, 33]",
45,True,4147,"[6, 9, 13, 17, 21, 27, 33, 39]",
42,True,4192,"[9, 13, 17, 21, 27, 33]",
40,True,4234,"[13, 17, 21, 27]",
38,True,4274,"[17, 21]",
0,0,4312,[],won,0,
4,False,4312,"[1, 2, 3]",
5,False,4308,"[1, 2, 3, 4]",
6,False,4303,"[1, 2, 3, 4, 5]",
7,False,4297,"[1, 2, 3, 4, 5, 6]",
8,True,4290,"[1, 2, 3, 4, 5, 6, 7]",
8,False,4298,"[2, 3, 4, 5, 6]",
10,False,4290,"[2, 3, 4, 5, 6, 8]",
12,False,4280,"[2, 3, 4, 5, 6, 8, 10]",
14,True,4268,"[2, 3, 4, 5, 6, 8, 10, 12]",
13,False,4282,"[3, 4, 5, 6, 8, 10]",
16,True,4269,"[3, 4, 5, 6, 8, 10, 13]",
14,True,4285,"[4, 5, 6, 8, 10]",
13,True,4299,"[5, 6, 8]",
6,False,4312,"[6]",
12,False,4306,"[6, 6]",
18,False,4294,"[6, 6, 12]",
24,True,4276,"[6, 6, 12, 18]",
18,True,4300,"[6, 12]",
0,0,4318,[],won,0,
4,True,4318,"[1, 2, 3]",
2,False,4322,"[2]",
4,True,4320,"[2, 2]",
0,0,4324,[],won,0,
4,False,4324,"[1, 2, 3]",
5,True,4320,"[1, 2, 3, 4]",
5,True,4325,"[2, 3]",
0,0,4330,[],won,0,
4,True,4330,"[1, 2, 3]",
2,True,4334,"[2]",
0,0,4336,[],won,0,
4,False,4336,"[1, 2, 3]",
5,True,4332,"[1, 2, 3, 4]",
5,True,4337,"[2, 3]",
0,0,4342,[],won,0,
4,False,4342,"[1, 2, 3]",
5,False,4338,"[1, 2, 3, 4]",
6,False,4333,"[1, 2, 3, 4, 5]",
7,True,4327,"[1, 2, 3, 4, 5, 6]",
7,True,4334,"[2, 3, 4, 5]",
7,True,4341,"[3, 4]",
0,0,4348,[],won,0,
4,False,4348,"[1, 2, 3]",
5,False,4344,"[1, 2, 3, 4]",
6,True,4339,"[1, 2, 3, 4, 5]",
6,False,4345,"[2, 3, 4]",
8,True,4339,"[2, 3, 4, 6]",
7,False,4347,"[3, 4]",
10,True,4340,"[3, 4, 7]",
4,False,4350,"[4]",
8,True,4346,"[4, 4]",
0,0,4354,[],won,0,
4,False,4354,"[1, 2, 3]",
5,False,4350,"[1, 2, 3, 4]",
6,True,4345,"[1, 2, 3, 4, 5]",
6,False,4351,"[2, 3, 4]",
8,True,4345,"[2, 3, 4, 6]",
7,False,4353,"[3, 4]",
10,False,4346,"[3, 4, 7]",
13,False,4336,"[3, 4, 7, 10]",
16,True,4323,"[3, 4, 7, 10, 13]",
14,True,4339,"[4, 7, 10]",
7,True,4353,"[7]",
0,0,4360,[],won,0,
4,False,4360,"[1, 2, 3]",
5,True,4356,"[1, 2, 3, 4]",
5,True,4361,"[2, 3]",
0,0,4366,[],won,0,
4,False,4366,"[1, 2, 3]",
5,False,4362,"[1, 2, 3, 4]",
6,False,4357,"[1, 2, 3, 4, 5]",
7,True,4351,"[1, 2, 3, 4, 5, 6]",
7,True,4358,"[2, 3, 4, 5]",
7,True,4365,"[3, 4]",
0,0,4372,[],won,0,
4,True,4372,"[1, 2, 3]",
2,False,4376,"[2]",
4,False,4374,"[2, 2]",
6,False,4370,"[2, 2, 4]",
8,False,4364,"[2, 2, 4, 6]",
10,False,4356,"[2, 2, 4, 6, 8]",
12,False,4346,"[2, 2, 4, 6, 8, 10]",
14,True,4334,"[2, 2, 4, 6, 8, 10, 12]",
12,False,4348,"[2, 4, 6, 8, 10]",
14,True,4336,"[2, 4, 6, 8, 10, 12]",
14,False,4350,"[4, 6, 8, 10]",
18,True,4336,"[4, 6, 8, 10, 14]",
16,False,4354,"[6, 8, 10]",
22,False,4338,"[6, 8, 10, 16]",
28,True,4316,"[6, 8, 10, 16, 22]",
24,False,4344,"[8, 10, 16]",
32,False,4320,"[8, 10, 16, 24]",
40,True,4288,"[8, 10, 16, 24, 32]",
34,True,4328,"[10, 16, 24]",
16,False,4362,"[16]",
32,False,4346,"[16, 16]",
48,True,4314,"[16, 16, 32]",
16,False,4362,"[16]",
32,True,4346,"[16, 16]",
0,0,4378,[],won,0,
4,False,4378,"[1, 2, 3]",
5,False,4374,"[1, 2, 3, 4]",
6,True,4369,"[1, 2, 3, 4, 5]",
6,True,4375,"[2, 3, 4]",
3,True,4381,"[3]",
0,0,4384,[],won,0,
4,True,4384,"[1, 2, 3]",
2,False,4388,"[2]",
4,True,4386,"[2, 2]",
0,0,4390,[],won,0,
4,False,4390,"[1, 2, 3]",
5,True,4386,"[1, 2, 3, 4]",
5,False,4391,"[2, 3]",
7,True,4386,"[2, 3, 5]",
3,False,4393,"[3]",
6,True,4390,"[3, 3]",
0,0,4396,[],won,0,
4,True,4396,"[1, 2, 3]",
2,True,4400,"[2]",
0,0,4402,[],won,0,
4,False,4402,"[1, 2, 3]",
5,True,4398,"[1, 2, 3, 4]",
